,1,2,3,4,5,6,7,8,9,normalized,total_demand,total_supply
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8836,0.4498,0.307,0.7039,0.6851,0.1134,208010.9337,17135.668,0.7206,8.927918705385487,24.011417388916016,38.34286117553711
"(('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.8923,0.4847,0.3176,0.7173,0.71,0.1659,187050.0602,17066.9082,0.7282,8.959957592281533,24.466197967529297,39.50586700439453
"(('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.8918,0.4195,0.3202,0.7188,0.7121,0.168,200984.1098,17043.9316,0.7311,8.967816187180564,24.51828384399414,39.4547119140625
"(('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.8937,0.5689,0.3213,0.7185,0.7121,0.1863,166029.5691,17056.0703,0.7291,8.971140977330151,24.508731842041016,39.43072509765625
"(('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.893,0.5382,0.3201,0.7162,0.7124,0.1775,174736.2727,17053.1445,0.7262,8.9675139335306,24.42829132080078,39.467472076416016
"(('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.888,0.4819,0.3199,0.7095,0.7,0.1617,190612.8598,17122.8633,0.7231,8.966909426230675,24.19997215270996,39.35486602783203
"(('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8923,0.4847,0.3176,0.7173,0.71,0.1659,187050.0602,17066.9082,0.7282,8.959957592281533,24.466197967529297,39.50586700439453
"(('V_CO', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8952,0.5569,0.3202,0.7229,0.7148,0.1944,160464.6812,17071.5391,0.7343,8.967816187180564,24.659515380859375,39.48375701904297
"(('V_CO', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.892,0.5122,0.3196,0.7146,0.7111,0.1663,182685.5672,17064.7715,0.724,8.966002665280786,24.375896453857422,39.45967102050781
"(('V_CO', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.892,0.5164,0.3196,0.7181,0.7116,0.1705,180643.4108,17043.9727,0.7289,8.966002665280786,24.493759155273438,39.458560943603516
"(('V_CO', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8928,0.4889,0.3204,0.7159,0.7128,0.1691,186754.68,17052.3301,0.7266,8.968420694480487,24.419315338134766,39.46767044067383
"(('V_CO', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8929,0.5104,0.3212,0.7168,0.7126,0.1656,182141.3286,17064.666,0.7279,8.97083872368019,24.450178146362305,39.45746994018555
"(('V_CO', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8925,0.5185,0.32,0.7164,0.7117,0.1666,179693.6732,17064.7754,0.7273,8.967211679880638,24.437435150146484,39.458030700683594
"(('V_CO', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.893,0.4829,0.3212,0.718,0.7113,0.1631,189789.2801,17056.0742,0.7302,8.97083872368019,24.49002456665039,39.43374252319336
"(('V_CO', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8879,0.4551,0.3202,0.7094,0.7,0.1599,195982.9109,17122.8594,0.7231,8.967816187180564,24.19624900817871,39.37295150756836
"(('V_CO', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8923,0.4847,0.3176,0.7173,0.71,0.1659,187050.0602,17066.9082,0.7282,8.959957592281533,24.466197967529297,39.50586700439453
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'))",0.9259,0.776,0.3325,0.753,0.768,0.3684,97594.8433,16829.4375,0.77,8.964545964316228,25.68376350402832,42.537200927734375
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'))",0.9214,0.7756,0.3265,0.745,0.7614,0.3688,98333.6414,16818.2227,0.7578,8.986858167128212,25.411090850830078,42.550437927246094
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'))",0.9253,0.776,0.3317,0.7507,0.7675,0.3688,97747.4007,16805.9336,0.7662,8.99411343753448,25.60592269897461,42.518062591552734
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'morning'))",0.9233,0.7735,0.3304,0.7465,0.7657,0.3684,98218.7514,16815.9766,0.7597,8.998569178313167,25.46213150024414,42.535499572753906
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'))",0.9257,0.776,0.3321,0.75,0.7682,0.3688,97748.9591,16805.4082,0.7651,8.985787220116995,25.582447052001953,42.52060317993164
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'night'))",0.9251,0.7904,0.3314,0.7564,0.7681,0.373,92484.9207,16826.9609,0.7738,8.825384600307636,25.80031967163086,42.53846740722656
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'morning'))",0.9265,0.7887,0.3349,0.7517,0.7693,0.3723,93452.0582,16829.7324,0.768,8.86398890896767,25.638805389404297,42.517398834228516
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9245,0.7753,0.3304,0.7484,0.7662,0.3681,98550.563,16805.9551,0.7629,8.997973273015855,25.52758026123047,42.524147033691406
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9206,0.7644,0.3271,0.7457,0.7603,0.3628,103134.9438,16830.1836,0.7597,8.988671689027989,25.434146881103516,42.542999267578125
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9257,0.776,0.3321,0.75,0.7682,0.3688,97748.9591,16805.4082,0.7651,8.985787220116995,25.582447052001953,42.52060317993164
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.9242,0.7732,0.3311,0.7483,0.7669,0.3684,98339.9456,16815.8164,0.7622,8.999913592914279,25.52342414855957,42.532562255859375
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.9267,0.788,0.3356,0.7535,0.7701,0.3723,93514.2924,16807.6289,0.7704,8.84354867163866,25.702905654907227,42.48656463623047
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.926,0.7739,0.3331,0.7545,0.7698,0.3691,98165.3819,16816.2891,0.7714,8.943376385720091,25.7352237701416,42.52239990234375
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.9211,0.7679,0.3273,0.7488,0.7607,0.3656,101257.0851,16831.0527,0.7642,8.989276196327914,25.540454864501953,42.540679931640625
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9242,0.7686,0.3315,0.7495,0.7658,0.3663,100974.2136,16829.1582,0.7648,9.0,25.566566467285156,42.527225494384766
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9242,0.7732,0.3311,0.7483,0.7669,0.3684,98339.9456,16815.8164,0.7622,8.999913592914279,25.52342414855957,42.532562255859375
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9253,0.776,0.3317,0.7507,0.7675,0.3688,97747.4007,16805.9336,0.7662,8.99411343753448,25.60592269897461,42.518062591552734
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9233,0.7735,0.3304,0.7465,0.7657,0.3684,98218.7514,16815.9766,0.7597,8.998569178313167,25.46213150024414,42.535499572753906
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9259,0.776,0.3325,0.753,0.768,0.3684,97594.8433,16829.4375,0.77,8.964545964316228,25.68376350402832,42.537200927734375
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9214,0.7756,0.3265,0.745,0.7614,0.3688,98333.6414,16818.2227,0.7578,8.986858167128212,25.411090850830078,42.550437927246094
"(('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.9143,0.7573,0.3246,0.716,0.7443,0.484,104683.3538,16748.7305,0.7145,8.795433129045723,24.421504974365234,41.79676055908203
"(('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.8931,0.74,0.3401,0.7129,0.7571,0.4854,114154.233,16675.8809,0.6923,8.80776550152527,24.316308975219727,41.62882614135742
"(('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.9091,0.7555,0.3216,0.71,0.7397,0.4822,105348.9954,16748.5859,0.7049,8.789211781577793,24.21880531311035,41.79847717285156
"(('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.9038,0.7552,0.3223,0.7041,0.7391,0.4812,106672.1182,16748.1035,0.6922,8.79288490584786,24.018478393554688,41.79464340209961
"(('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9225,0.7446,0.3326,0.7372,0.7545,0.3219,110627.6602,16762.8867,0.746,8.996766250838228,25.14447021484375,41.758731842041016
"(('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9143,0.7573,0.3246,0.716,0.7443,0.484,104683.3538,16748.7305,0.7145,8.795433129045723,24.421504974365234,41.79676055908203
"(('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9218,0.739,0.3373,0.7445,0.7623,0.3237,114456.2512,16748.5723,0.7483,8.995915078180655,25.39456558227539,41.74148178100586
"(('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9107,0.7319,0.329,0.7187,0.748,0.3167,116472.3479,16737.2402,0.714,8.989655749465717,24.515151977539062,41.75053405761719
"(('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.8909,0.74,0.3368,0.711,0.754,0.4836,114427.7781,16665.5078,0.6904,8.810003549483122,24.253416061401367,41.618045806884766
"(('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9134,0.7372,0.3299,0.7289,0.751,0.323,114793.6132,16748.707,0.7277,8.993057879031264,24.864103317260742,41.76282501220703
"(('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9107,0.7436,0.3285,0.7195,0.7478,0.4417,111019.1143,16748.5527,0.7152,8.874299666805978,24.542142868041992,41.76594924926758
"(('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.913,0.7351,0.3229,0.7135,0.7415,0.3198,113321.7727,16749.7148,0.7119,8.971960050027777,24.33789825439453,41.799495697021484
"(('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9135,0.733,0.327,0.7148,0.7457,0.3191,114192.9793,16748.6992,0.7127,8.984292059373402,24.38271141052246,41.78336715698242
"(('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9201,0.745,0.3298,0.7327,0.7504,0.3223,110631.0684,16763.0605,0.7392,8.993609123029854,24.99179458618164,41.77460479736328
"(('V_MV1', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9143,0.7573,0.3246,0.716,0.7443,0.484,104683.3538,16748.7305,0.7145,8.795433129045723,24.421504974365234,41.79676055908203
"(('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.9239,0.7541,0.3258,0.7517,0.7619,0.3226,107055.6897,16795.5449,0.7688,8.973682373460976,25.641597747802734,42.29313278198242
"(('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.9271,0.7679,0.3306,0.7572,0.7656,0.3251,103166.764,16820.7656,0.7776,8.900446447675831,25.828155517578125,42.28583526611328
"(('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.9207,0.7418,0.3228,0.7428,0.7548,0.3209,111970.8069,16796.1777,0.7587,8.974420605162775,25.337865829467773,42.28707504272461
"(('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.9273,0.751,0.33,0.7547,0.7667,0.3226,108360.0469,16794.5469,0.7733,8.923109937547201,25.741958618164062,42.278385162353516
"(('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9098,0.7083,0.3276,0.7463,0.7567,0.3156,126790.0885,16757.3789,0.7699,8.972862582327378,25.455181121826172,42.2241096496582
"(('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9239,0.7541,0.3258,0.7517,0.7619,0.3226,107055.6897,16795.5449,0.7688,8.973682373460976,25.641597747802734,42.29313278198242
"(('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9261,0.7545,0.3281,0.7551,0.7656,0.323,106974.718,16795.0664,0.7735,8.930911514729962,25.755558013916016,42.28461837768555
"(('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9283,0.7436,0.3317,0.7518,0.7672,0.3223,111264.499,16771.4375,0.7695,8.938939942965831,25.642480850219727,42.24239730834961
"(('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9244,0.7563,0.3282,0.7529,0.762,0.3216,106477.9812,16820.9609,0.7727,8.96068295359626,25.682762145996094,42.28901672363281
"(('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.927,0.751,0.3297,0.7543,0.7669,0.3226,108363.9963,16793.4941,0.7724,8.931603019484138,25.728744506835938,42.2816162109375
"(('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9277,0.7228,0.3312,0.7524,0.7669,0.3153,119372.7755,16771.4199,0.7712,8.937228036377274,25.663043975830078,42.2435302734375
"(('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9273,0.7242,0.331,0.7512,0.7665,0.3163,119128.8251,16760.4062,0.7695,8.952727391452441,25.621994018554688,42.228973388671875
"(('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.924,0.7467,0.3257,0.7482,0.7598,0.3212,110549.0786,16807.1367,0.7655,8.983837612576153,25.521282196044922,42.29489517211914
"(('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9072,0.5988,0.3262,0.7375,0.7536,0.2804,168960.0744,16717.502,0.7598,8.980018960898512,25.15605354309082,42.19047546386719
"(('V_MV1', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9239,0.7541,0.3258,0.7517,0.7619,0.3226,107055.6897,16795.5449,0.7688,8.973682373460976,25.641597747802734,42.29313278198242
"(('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9253,0.776,0.3317,0.7507,0.7675,0.3688,97747.4007,16805.9336,0.7662,8.99411343753448,25.60592269897461,42.518062591552734
"(('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9233,0.7735,0.3304,0.7465,0.7657,0.3684,98218.7514,16815.9766,0.7597,8.998569178313167,25.46213150024414,42.535499572753906
"(('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9259,0.776,0.3325,0.753,0.768,0.3684,97594.8433,16829.4375,0.77,8.964545964316228,25.68376350402832,42.537200927734375
"(('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9214,0.7756,0.3265,0.745,0.7614,0.3688,98333.6414,16818.2227,0.7578,8.986858167128212,25.411090850830078,42.550437927246094
"(('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9257,0.776,0.3321,0.75,0.7682,0.3688,97748.9591,16805.4082,0.7651,8.985787220116995,25.582447052001953,42.52060317993164
"(('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9242,0.7732,0.3311,0.7483,0.7669,0.3684,98339.9456,16815.8164,0.7622,8.999913592914279,25.52342414855957,42.532562255859375
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'))",0.9281,0.7774,0.3317,0.754,0.7761,0.3688,97458.0225,16742.1211,0.7683,8.894416384673494,25.72027015686035,43.10409927368164
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'))",0.9255,0.7763,0.3288,0.7564,0.773,0.3677,97733.0781,16767.5352,0.7724,8.91524923548857,25.800064086914062,43.1291389465332
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'))",0.927,0.7756,0.3299,0.7531,0.7742,0.3667,98495.3624,16764.748,0.7675,8.927553969403874,25.68890380859375,43.14008712768555
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV9', 'night'))",0.9289,0.777,0.3313,0.7573,0.7775,0.3681,97776.5394,16775.1582,0.7732,8.84721091983742,25.830364227294922,43.15232849121094
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV9', 'morning'))",0.9278,0.7746,0.3308,0.7539,0.7752,0.3663,98459.7047,16764.5195,0.7685,8.907800007387301,25.717002868652344,43.136863708496094
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'))",0.9259,0.7742,0.3287,0.7535,0.7727,0.3663,98204.6415,16777.5645,0.7684,8.940322415073027,25.70055389404297,43.14888381958008
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'))",0.9248,0.7696,0.3295,0.751,0.7718,0.3649,100797.1584,16765.6309,0.7652,8.974402537104705,25.61583137512207,43.119998931884766
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV9', 'night'))",0.927,0.7742,0.3299,0.7533,0.7742,0.3667,98464.035,16775.7227,0.7677,8.9265444322724,25.694576263427734,43.15339660644531
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV9', 'morning'))",0.9282,0.7753,0.3315,0.7551,0.7767,0.3674,98079.7952,16775.75,0.7704,8.883860967828854,25.7552490234375,43.14425277709961
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.9281,0.7774,0.3317,0.754,0.7761,0.3688,97458.0225,16742.1211,0.7683,8.894416384673494,25.72027015686035,43.10409927368164
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.9272,0.777,0.3316,0.7529,0.7756,0.3677,97625.7784,16777.4102,0.7671,8.922009423384127,25.680160522460938,43.138404846191406
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.9245,0.7742,0.3262,0.7568,0.7706,0.3663,98200.8964,16789.7109,0.7732,8.921869506422158,25.816110610961914,43.16539001464844
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.9291,0.7753,0.3323,0.7573,0.7777,0.367,98519.9073,16764.7305,0.7735,8.844778196922054,25.8327579498291,43.13319396972656
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9263,0.7696,0.3308,0.7562,0.7747,0.3649,100864.3001,16777.4023,0.7726,8.903862876957572,25.794086456298828,43.12233352661133
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9281,0.7774,0.3317,0.754,0.7761,0.3688,97458.0225,16742.1211,0.7683,8.894416384673494,25.72027015686035,43.10409927368164
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'))",0.9162,0.7467,0.3254,0.7199,0.7498,0.3223,109844.8795,16670.248,0.7177,8.974791081983778,24.55638885498047,42.35457992553711
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'))",0.9284,0.7386,0.3368,0.7425,0.7657,0.3181,113033.7697,16592.791,0.7519,8.94015639076313,25.328399658203125,42.2066764831543
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'))",0.9117,0.7661,0.3253,0.7224,0.7501,0.4847,102804.2042,16658.0293,0.7176,8.791045344250811,24.642330169677734,42.3217658996582
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'morning'))",0.9279,0.7372,0.3357,0.741,0.7648,0.3181,113334.217,16625.9551,0.7496,8.948786968079865,25.276870727539062,42.25486755371094
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'))",0.9057,0.7654,0.3208,0.7073,0.7425,0.4843,103246.0651,16635.4375,0.6957,8.776734974324263,24.125883102416992,42.308712005615234
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'night'))",0.8949,0.74,0.337,0.7215,0.7601,0.4836,114240.8847,16500.4434,0.7038,8.800188377068046,24.608909606933594,42.053165435791016
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'morning'))",0.8977,0.7376,0.3399,0.7262,0.764,0.4829,114824.4023,16522.1211,0.709,8.80258761477746,24.770233154296875,42.0743293762207
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9046,0.7668,0.3191,0.7069,0.7403,0.485,103032.8373,16625.0352,0.6946,8.769867890123464,24.113637924194336,42.302982330322266
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9078,0.7626,0.3248,0.7089,0.746,0.4836,104769.5609,16657.0449,0.6978,8.791220177805432,24.178936004638672,42.31251525878906
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9057,0.7654,0.3208,0.7073,0.7425,0.4843,103246.0651,16635.4375,0.6957,8.776734974324263,24.125883102416992,42.308712005615234
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.93,0.745,0.3377,0.7456,0.769,0.4815,109415.6691,16636.0176,0.7553,8.737368635199271,25.433948516845703,42.26100158691406
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.8875,0.7467,0.3291,0.7042,0.7485,0.5238,110010.5409,16533.6484,0.6794,8.733121050063303,24.019289016723633,42.134639739990234
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.9158,0.746,0.3257,0.7193,0.7497,0.3223,110038.8623,16647.6484,0.7167,8.974354010038677,24.534191131591797,42.31990432739258
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.9143,0.7626,0.3313,0.723,0.755,0.4836,104282.2368,16635.2305,0.7192,8.808203179931827,24.66236114501953,42.25832748413086
