,avg_pressure,total_water_loss,Link,Coef,Leak_id,ID,Diameter,detect_cost,repair_cost,total_cost
1507,9.758653,2.2952342,L2185,0.0007,Leak_1507,L2185,75,2353.417994885828,147.29074020730036,2500.708735093129
1508,9.260471,7.4987607,L2187,0.00241,Leak_1508,L2187,75,2243.391396857728,154.83579449078334,2398.2271913485115
1509,5.882809,2.2731175,L2188,0.00115,Leak_1509,L2188,63,2323.950960315893,135.070725560361,2459.021685876254
1510,4.314109,1.2466055,L2189,0.00086,Leak_1510,L2189,63,2342.898264060383,133.4772184940074,2476.3754825543906
1511,4.245948,1.1127777,L2189,0.00078,Leak_1511,L2189,63,2348.1522384263067,132.9417893387124,2481.094027765019
1512,3.3342237,1.2771413,L2190,0.00114,Leak_1512,L2190,75,2324.601757692162,150.2671554234058,2474.868913115568
1513,10.80027,1.197534,L2192,0.00033,Leak_1513,L2192,63,2377.9261382919785,128.22462366744406,2506.1507619594227
1514,17.326645,10.886677,L2194,0.00187,Leak_1514,L2194,63,2277.5692079038927,137.73681678157573,2415.3060246854684
1515,15.157015,9.8290205,L2194,0.00193,Leak_1515,L2194,63,2273.7461039411373,137.91000358511025,2411.6561075262475
1516,14.825468,10.012532,L2194,0.00201,Leak_1516,L2194,63,2268.6586127856526,138.13272629744276,2406.7913390830954
1517,0.13142751,0.0644732,L2195,0.00146,Leak_1517,L2195,110,2303.866359250653,216.23034417280445,2520.0967034234577
1518,0.6513238,0.0050334283,L2196,2.3e-05,Leak_1518,L2196,160,2398.4548975763814,298.9165987125044,2697.3714962888857
1519,0.6899628,0.005332028,L2196,2.3e-05,Leak_1519,L2196,160,2398.4548975763814,298.9165987125044,2697.3714962888857
1520,15.545876,1.410322,L2197,0.00027,Leak_1520,L2197,32,2381.924411813674,104.80906933040072,2486.7334811440746
1521,18.735203,0.47212708,L2198,7.5e-05,Leak_1521,L2198,60,2394.965288297544,117.18075476498575,2512.1460430625293
1522,2.8243923,0.7591967,L22,0.0008,Leak_1522,L22,60,2346.8376412943394,129.84606863974076,2476.68370993408
1523,2.3126032,0.66047937,L22,0.00085,Leak_1523,L22,60,2343.5543674245046,130.17044116480008,2473.7248085893048
1524,2.305596,0.7127059,L22,0.00092,Leak_1524,L22,60,2338.9654994240423,130.5938660328972,2469.5593654569393
1525,1.7575586,0.4901481,L22,0.00083,Leak_1525,L22,60,2344.867125408191,130.04304209807324,2474.9101675062643
1526,1.1819544,0.36536562,L22,0.00092,Leak_1526,L22,60,2338.9654994240423,130.5938660328972,2469.5593654569393
1527,0.6284343,0.16892323,L22,0.0008,Leak_1527,L22,60,2346.8376412943394,129.84606863974076,2476.68370993408
1528,15.674483,5.898621,L2200,0.00112,Leak_1528,L2200,75,2325.9038992420747,150.15913626357272,2476.0630355056473
1529,15.608382,5.7688603,L2200,0.0011,Leak_1529,L2200,75,2327.206770195469,150.04917070818595,2477.255940903655
1530,14.94534,5.875313,L2200,0.00117,Leak_1530,L2200,75,2322.649912105616,150.42568182218795,2473.0755939278038
1531,21.233028,18.121126,L2201,0.00254,Leak_1531,L2201,40,2235.240296176306,119.02410746516291,2354.264403641469
1532,15.315419,13.27664,L2201,0.00258,Leak_1532,L2201,40,2232.738228464057,119.09726043028363,2351.835488894341
1533,13.197673,10.199162,L2201,0.0023,Leak_1533,L2201,40,2250.311694147151,118.55942607226966,2368.8711202194204
1534,24.50066,0.4692367,L2202,5.7e-05,Leak_1534,L2202,60,2396.1726550337057,115.7123782218851,2511.8850332555908
1535,24.232101,3.5824742,L2203,0.00044,Leak_1535,L2203,32,2370.6133931944573,107.0169997432918,2477.630392937749
1536,22.96381,3.0091794,L2203,0.00039,Leak_1536,L2203,32,2373.934576230595,106.47161898498867,2480.406195215584
1537,9.841372,3.372834,L2204,0.00102,Leak_1537,L2204,63,2332.4255562189046,134.41289350882056,2466.838449727725
1538,10.483487,11.447973,L2208,0.00325,Leak_1538,L2208,63,2191.242506158238,140.76780001074414,2332.010306168982
1539,22.764208,7.5722866,L2209,0.00099,Leak_1539,L2209,250,2334.3856167963195,753.1707971852904,3087.5564139816097
1540,13.2919235,7.7263346,L221,0.00173,Leak_1540,L221,63,2286.514801106426,137.31008433959698,2423.824885446023
1541,40.791042,43.721474,L2210,0.00319,Leak_1541,L2210,110,2194.9268875824137,223.02588947480479,2417.9527770572186
1542,41.493416,15.893637,L2211,0.00114,Leak_1542,L2211,63,2324.601757692162,135.0228318673405,2459.6245895595025
1543,41.50445,17.013508,L2211,0.00122,Leak_1543,L2211,63,2319.400477363728,135.39475694594697,2454.795234309675
1544,41.53098,17.163925,L2211,0.00123,Leak_1544,L2211,63,2318.7511361420798,135.43952285163414,2454.190658993714
1545,62.494793,78.113495,L2215,0.00372,Leak_1545,L2215,75,2162.5946709808463,157.48505466269035,2320.0797256435367
1546,61.906197,81.745865,L2215,0.00393,Leak_1546,L2215,75,2149.915926354658,157.8202013141507,2307.736127668809
1547,58.64631,40.00148,L2216,0.00203,Leak_1547,L2216,63,2267.3885196217702,138.18702172112634,2405.5755413428965
1548,57.99416,35.269756,L2216,0.00181,Leak_1548,L2216,63,2281.398740079493,137.5579815970157,2418.956721676509
1549,60.884167,2.4548492,L2217,0.00012,Leak_1549,L2217,63,2391.9495323595147,122.67721367571873,2514.6267460352333
1550,60.75385,2.4495952,L2217,0.00012,Leak_1550,L2217,63,2391.9495323595147,122.67721367571873,2514.6267460352333
1551,74.76008,13.06208,L2219,0.00052,Leak_1551,L2219,63,2365.309162150347,130.71830261974225,2496.0274647700894
1552,12.547475,0.012647857,L222,3e-06,Leak_1552,L222,60,2399.798408466963,99.95813385814624,2499.756542325109
1553,64.692345,6.738356,L2222,0.00031,Leak_1553,L2222,63,2379.258149857851,127.88177497187597,2507.139924829727
1554,64.467064,6.7148914,L2222,0.00031,Leak_1554,L2222,63,2379.258149857851,127.88177497187597,2507.139924829727
1555,46.986153,8.998786,L2223,0.00057,Leak_1555,L2223,63,2362.0000462449593,131.22175621509098,2493.22180246005
1556,45.274117,9.431504,L2223,0.00062,Leak_1556,L2223,63,2358.695559860418,131.68285062412548,2490.3784104845436
1557,42.20655,257.39246,L2224,0.01815,Leak_1557,L2224,63,1443.7858661781845,150.20000931141897,1593.9858754896036
1558,42.6936,21.087217,L2224,0.00147,Leak_1558,L2224,63,2303.221366973196,136.41699925413172,2439.6383662273274
1559,42.800987,18.264038,L2224,0.00127,Leak_1559,L2224,63,2316.155588647519,135.61501920413875,2451.7706078516576
1560,41.045776,15.308431,L2225,0.00111,Leak_1560,L2225,75,2326.5552435178056,150.10440115939952,2476.659644677205
1561,41.604595,12.721028,L2225,0.00091,Leak_1561,L2225,75,2339.620501459887,148.89192916559216,2488.512430625479
1562,42.779137,3.7371852,L2226,0.00026,Leak_1562,L2226,63,2382.591444029134,126.9172269674927,2509.5086709966267
1563,42.87777,4.17801,L2226,0.00029,Leak_1563,L2226,63,2380.590907559098,127.51605327967032,2508.1069608387684
1564,42.769848,18.250757,L2227,0.00127,Leak_1564,L2227,63,2316.155588647519,135.61501920413875,2451.7706078516576
1565,42.402004,17.096489,L2227,0.0012,Leak_1565,L2227,63,2320.6997053809437,135.30411367571875,2456.0038190566625
1566,49.965263,5.0364985,L2228,0.0003,Leak_1566,L2228,75,2379.924435415436,142.11974643194807,2522.044181847384
1567,49.64967,4.504221,L2228,0.00027,Leak_1567,L2228,75,2381.924411813674,141.47673929584417,2523.401151109518
1568,53.20641,22.167921,L2229,0.00124,Leak_1568,L2229,110,2318.1019767105213,214.8103021369479,2532.912278847469
1569,52.874622,20.608416,L2229,0.00116,Leak_1569,L2229,110,2323.30034513738,214.2304489443229,2537.530794081703
1570,12.294942,1.3219522,L223,0.00032,Leak_1570,L223,63,2378.592050834106,128.0558782612476,2506.6479290953534
1571,12.256825,1.4414028,L223,0.00035,Leak_1571,L223,63,2376.594872443763,128.54729278920647,2505.1421652329695
1572,50.40643,9.484472,L2230,0.00056,Leak_1572,L2230,75,2362.661498856952,145.92891224950463,2508.590411106457
1573,50.45014,10.001241,L2230,0.00059,Leak_1573,L2230,75,2360.677696511545,146.24739789360123,2506.9250944051464
1574,51.01555,9.256267,L2230,0.00054,Leak_1574,L2230,75,2363.9849598307983,145.70696330991228,2509.6919231407105
1575,51.2135,10.496715,L2230,0.00061,Leak_1575,L2230,75,2359.3560870866754,146.4508475064888,2505.8069345931644
1576,44.0794,72.86854,L2231,0.00492,Leak_1576,L2231,75,2091.1386732515202,159.19133960663834,2250.3300128581586
1577,48.6011,11.26768,L2232,0.00069,Leak_1577,L2232,110,2354.0770441869927,209.71375879655986,2563.7908029835526
1578,45.513165,11.31639,L2232,0.00074,Leak_1578,L2232,110,2350.7836422444125,210.32201902901414,2561.1056612734264
1579,23.246635,11.638194,L2233,0.00149,Leak_1579,L2233,160,2301.931924085397,359.09324783665573,2661.025171922053
1580,24.29953,12.246966,L2233,0.0015,Leak_1580,L2233,160,2301.2874733739627,359.18975162582973,2660.4772249997923
1581,15.594188,0.68115395,L2235,0.00013,Leak_1581,L2235,110,2391.279880246125,195.2011459131829,2586.4810261593075
1582,15.621282,0.6823377,L2235,0.00013,Leak_1582,L2235,110,2391.279880246125,195.2011459131829,2586.4810261593075
1583,9.00561,1.0288008,L2236,0.00034,Leak_1583,L2236,110,2377.2604121792624,203.56020791918596,2580.820620098448
1584,9.104525,1.0095098,L2236,0.00033,Leak_1584,L2236,110,2377.9261382919785,203.30064907635528,2581.226787368334
1585,42.02735,16.663015,L2237,0.00118,Leak_1585,L2237,63,2321.9996611696056,135.21194691805368,2457.2116080876594
1586,-2.7475505,-0.2492578,L2238,0.00027,Leak_1586,L2238,250,2381.924411813674,713.1978090530226,3095.122220866697
1587,12.408867,1.0840387,L224,0.00026,Leak_1587,L224,63,2382.591444029134,126.9172269674927,2509.5086709966267
1588,12.291933,1.0738235,L224,0.00026,Leak_1588,L224,63,2382.591444029134,126.9172269674927,2509.5086709966267
1589,-0.028560448,-0.0008924517,L2242,9.3e-05,Leak_1589,L2242,250,2393.7585299208977,680.4073320755607,3074.1658619964583
1590,44.30014,13.694063,L2246,0.00092,Leak_1590,L2246,75,2338.9654994240423,148.9586284437734,2487.9241278678155
1591,44.288837,14.732242,L2246,0.00099,Leak_1591,L2246,75,2334.3856167963195,149.40616357208205,2483.7917803684013
1592,19.653395,0.501869,L2247,7.6e-05,Leak_1592,L2247,110,2394.8982302082895,190.53388811746146,2585.432118325751
1593,17.857845,0.47401887,L2248,7.9e-05,Leak_1593,L2248,63,2394.697067205916,120.38474751901528,2515.0818147249315
1594,17.691093,10.69957,L2248,0.0018,Leak_1594,L2248,63,2282.0376211658936,137.5276003946889,2419.5652215605824
1595,17.81031,1.017325,L2249,0.00017,Leak_1595,L2249,63,2388.6031460312174,124.58725548535132,2513.1904015165687
1596,13.963966,4.175784,L225,0.00089,Leak_1596,L225,60,2340.9310558616876,130.41648488186533,2471.347540743553
1597,18.109201,0.42592844,L2250,7e-05,Leak_1597,L2250,63,2395.300606909661,119.72146844145601,2515.022075351117
1598,18.128166,0.38982803,L2250,6.4e-05,Leak_1598,L2250,63,2395.7030512159968,119.23005391349713,2514.933105129494
1599,18.327442,0.8005424,L2251,0.00013,Leak_1599,L2251,63,2391.279880246125,123.1161513152432,2514.396031561368
1600,12.274914,1.3610423,L2253,0.00033,Leak_1600,L2253,90,2377.9261382919785,165.321406941212,2543.2475452331905
1601,22.938139,1.0790102,L2254,0.00014,Leak_1601,L2254,110,2390.6104156090787,195.8454832742783,2586.455898883357
1602,26.561378,1.2494478,L2255,0.00014,Leak_1602,L2255,63,2390.6104156090787,123.52254409370553,2514.1329597027843
1603,25.989742,2.008488,L2256,0.00023,Leak_1603,L2256,63,2384.593661655791,126.24490121261053,2510.8385628684014
1604,25.11453,1.3501568,L2258,0.00016,Leak_1604,L2258,63,2389.2720485540895,124.25480260899808,2513.5268511630875
1605,24.927412,262.65912,L2258,0.03136,Leak_1605,L2258,63,997.3921437345734,153.19889079640916,1150.5910345309826
1606,25.14441,0.9293378,L2259,0.00011,Leak_1606,L2259,63,2392.619372001749,122.20006129622439,2514.8194332979733
1607,24.438528,1.3138151,L2261,0.00016,Leak_1607,L2261,63,2389.2720485540895,124.25480260899808,2513.5268511630875
1608,24.660395,144.00882,L2263,0.01738,Leak_1608,L2263,63,1475.2518741569597,149.96228446748918,1625.2141586244488
1609,25.118347,1.0127716,L2263,0.00012,Leak_1609,L2263,63,2391.9495323595147,122.67721367571873,2514.6267460352333
1610,24.958036,2.935066,L2264,0.00035,Leak_1610,L2264,63,2376.594872443763,128.54729278920647,2505.1421652329695
1611,25.428255,0.23922901,L2265,2.8e-05,Leak_1611,L2265,63,2398.1191373944816,114.69671974595506,2512.8158571404365
1612,25.800694,0.65017766,L2266,7.5e-05,Leak_1612,L2266,63,2394.965288297544,120.09981106672065,2515.0650993642644
1613,24.752146,346.55774,L2267,0.04167,Leak_1613,L2267,63,747.2979863279779,154.75764935792398,902.055635685902
1614,24.913029,4.185389,L2267,0.0005,Leak_1614,L2267,63,2366.6341062308684,130.50322434775046,2497.1373305786187
1615,24.873474,1.6714971,L2268,0.0002,Leak_1615,L2268,63,2386.597561851835,125.47847565224951,2512.0760375040845
1616,24.727135,1.9939961,L2269,0.00024,Leak_1616,L2269,63,2383.926068897875,126.47828932796826,2510.4043582258437
1617,24.634493,1.986526,L2269,0.00024,Leak_1617,L2269,63,2383.926068897875,126.47828932796826,2510.4043582258437
1618,14.176236,0.038105726,L227,8e-06,Leak_1618,L227,40,2399.4624602067042,92.05531005977315,2491.5177702664773
1619,13.981474,0.032884426,L227,7e-06,Leak_1619,L227,40,2399.529646096188,91.43015687135369,2490.9598029675417
1620,24.881659,0.91962594,L2270,0.00011,Leak_1620,L2270,63,2392.619372001749,122.20006129622439,2514.8194332979733
1621,24.196829,30.56932,L2272,0.00376,Leak_1621,L2272,63,2160.1739208224853,141.56713939911708,2301.7410602216023
1622,24.654507,0.8035399,L2272,9.7e-05,Leak_1622,L2272,63,2393.4904439786396,121.51036801140644,2515.0008119900463
1623,24.362972,0.98231506,L2274,0.00012,Leak_1623,L2274,63,2391.9495323595147,122.67721367571873,2514.6267460352333
1624,23.846972,2.564027,L2275,0.00032,Leak_1624,L2275,63,2378.592050834106,128.0558782612476,2506.6479290953534
1625,23.824045,2.5615609,L2275,0.00032,Leak_1625,L2275,63,2378.592050834106,128.0558782612476,2506.6479290953534
1626,24.00806,0.7098707,L2276,8.8e-05,Leak_1626,L2276,63,2394.093679575015,120.97638825297295,2515.0700678279877
1627,23.495937,0.86840975,L2277,0.00011,Leak_1627,L2277,63,2392.619372001749,122.20006129622439,2514.8194332979733
1628,22.562492,0.9855295,L2278,0.00013,Leak_1628,L2278,63,2391.279880246125,123.1161513152432,2514.396031561368
1629,22.894632,1.5385191,L2279,0.0002,Leak_1629,L2279,63,2386.597561851835,125.47847565224951,2512.0760375040845
1630,14.298616,0.62456346,L228,0.00013,Leak_1630,L228,250,2391.279880246125,690.7117470774164,3081.9916273235413
1631,23.09489,1.474378,L2280,0.00019,Leak_1631,L2280,63,2387.2659027325103,125.19719384387128,2512.4630965763818
1632,23.19231,1.2468188,L2281,0.00016,Leak_1632,L2281,63,2389.2720485540895,124.25480260899808,2513.5268511630875
1633,19.38001,0.7814021,L2283,0.00012,Leak_1633,L2283,63,2391.9495323595147,122.67721367571873,2514.6267460352333
1634,21.55831,7.8955164,L2284,0.00109,Leak_1634,L2284,110,2327.858479326144,213.6892784887713,2541.5477578149153
1635,18.265926,0.35596642,L2285,5.8e-05,Leak_1635,L2285,63,2396.1055631386557,118.69022893191983,2514.7957920705758
1636,19.226053,0.4005172,L2285,6.2e-05,Leak_1636,L2285,63,2395.8372143433976,119.0559506241255,2514.8931649675233
1637,13.404655,6.3956294,L2287,0.00142,Leak_1637,L2287,63,2306.4481350976066,136.2272296956904,2442.675364793297
1638,13.091179,185.57846,L2287,0.04219,Leak_1638,L2287,63,736.4961557991963,154.82565815604445,891.3218139552408
1639,13.79952,2.6892507,L2288,0.00058,Leak_1639,L2288,63,2361.338778813771,131.31712893191983,2492.655907745691
1640,16.288376,1.6965971,L229,0.00031,Leak_1640,L229,63,2379.258149857851,127.88177497187597,2507.139924829727
1641,28.335129,7.235658,L2291,0.00076,Leak_1641,L2291,63,2349.4675719388347,132.79934514837032,2482.266917087205
1642,27.292097,0.5410386,L2292,5.9e-05,Leak_1642,L2292,63,2396.0384731221525,118.78397126580417,2514.8224443879567
1643,29.333633,0.8082004,L2293,8.2e-05,Leak_1643,L2293,110,2394.4959211005253,191.19455332472202,2585.6904744252474
1644,29.579342,1.1926396,L2294,0.00012,Leak_1644,L2294,110,2391.9495323595147,194.50520854587344,2586.454740905388
1645,26.938303,2.6248689,L2296,0.00029,Leak_1645,L2296,63,2380.590907559098,127.51605327967032,2508.1069608387684
1646,26.743399,2.3363035,L2296,0.00026,Leak_1646,L2296,63,2382.591444029134,126.9172269674927,2509.5086709966267
1647,26.14935,62.821186,L2297,0.00715,Leak_1647,L2297,63,1964.5608559221353,145.09153695921805,2109.652392881353
1648,25.598122,19.61021,L2298,0.00228,Leak_1648,L2298,63,2251.572221610621,138.82390751959002,2390.396129130211
1649,25.718044,18.924364,L2298,0.00219,Leak_1649,L2298,63,2257.2533388103047,138.6030537936747,2395.8563926039797
1650,26.464535,9.158848,L2299,0.00103,Leak_1650,L2299,63,2331.7725684857123,134.46639435262975,2466.238962838342
1651,27.396805,10.125858,L2299,0.0011,Leak_1651,L2299,63,2327.206770195469,134.82696129622437,2462.0337314916933
1652,27.548191,9.719006,L2299,0.00105,Leak_1652,L2299,63,2330.467141401059,134.5718551604262,2465.0389965614854
1653,1.3969365,1.4128057,L23,0.00301,Leak_1653,L23,60,2206.0172433162234,136.93593922571614,2342.9531825419394
1654,2.0188441,1.987511,L23,0.00293,Leak_1654,L23,60,2210.9642605320205,136.79180908276263,2347.756069614783
1655,16.110218,16.72627,L230,0.00309,Leak_1655,L230,150,2201.081295017174,335.3473485698645,2536.4286435870386
1656,28.81174,1.5489196,L2300,0.00016,Leak_1656,L2300,110,2389.2720485540895,197.00648205277162,2586.278530606861
1657,29.217506,1.5707326,L2300,0.00016,Leak_1657,L2300,110,2389.2720485540895,197.00648205277162,2586.278530606861
1658,29.444487,0.9299748,L2301,9.4e-05,Leak_1658,L2301,110,2393.6915056204043,192.38201962906595,2586.07352524947
1659,29.920399,0.8947395,L2301,8.9e-05,Leak_1659,L2301,110,2394.0266458904625,191.90678793303113,2585.9334338234935
1660,30.518288,1.1279564,L2303,0.00011,Leak_1660,L2303,75,2392.619372001749,135.99667070818597,2528.616042709935
1661,21.906805,0.48580542,L2304,6.6e-05,Leak_1661,L2304,110,2395.568895601521,189.3072695895482,2584.876165191069
1662,28.54429,16.208593,L2308,0.00169,Leak_1662,L2308,75,2289.077132321296,152.66987791658366,2441.7470102378797
1663,30.512524,1.6403531,L2309,0.00016,Leak_1663,L2309,110,2389.2720485540895,197.00648205277162,2586.278530606861
1664,16.023373,8.937197,L231,0.00166,Leak_1664,L231,32,2291.00076492503,113.02021323973219,2404.0209781647623
1665,29.13721,0.91047996,L2310,9.3e-05,Leak_1665,L2310,110,2393.7585299208977,192.28902863004978,2586.0475585509475
1666,22.357412,1.0516926,L2311,0.00014,Leak_1666,L2311,110,2390.6104156090787,195.8454832742783,2586.455898883357
1667,11.2007475,7.1881905,L2312,0.00191,Leak_1667,L2312,60,2275.0197583492936,134.502331084492,2409.522089433786
1668,11.34775,6.3293247,L2312,0.00166,Leak_1668,L2312,60,2291.00076492503,133.7517316446535,2424.7524965696834
1669,12.4624405,7.872274,L2312,0.00188,Leak_1669,L2312,60,2276.9315777980605,134.41762470292855,2411.349202500989
1670,48.104485,25.53771,L2313,0.00158,Leak_1670,L2313,110,2296.138358595174,216.9171148808275,2513.0554734760017
1671,47.950798,28.195072,L2313,0.00175,Leak_1671,L2313,110,2285.234711276412,217.80562173469963,2503.0403330111117
1672,47.547844,27.478855,L2313,0.00172,Leak_1672,L2313,110,2287.155114890482,217.65527950708912,2504.810394397571
1673,47.377346,14.167726,L2314,0.00089,Leak_1673,L2314,90,2340.9310558616876,172.3360693081792,2513.2671251698666
1674,46.865524,13.542267,L2314,0.00086,Leak_1674,L2314,90,2342.898264060383,172.09363478624527,2514.9918988466284
1675,46.671745,12.859004,L2314,0.00082,Leak_1675,L2314,90,2345.523780130676,171.7568895168069,2517.280669647483
1676,45.999027,1.0355301,L2315,6.7e-05,Leak_1676,L2315,90,2395.5018206114983,154.04849778796947,2549.550318399468
1677,45.952984,6.6392875,L2316,0.00043,Leak_1677,L2316,90,2371.277257881271,167.19286645683567,2538.470124338107
1678,45.959568,6.022543,L2316,0.00039,Leak_1678,L2316,90,2373.934576230595,166.50253180239142,2540.4371080329865
1679,45.949333,11.733627,L2317,0.00076,Leak_1679,L2317,90,2349.4675719388347,171.21964528233127,2520.687217221166
1680,45.596817,2.757696,L2318,0.00018,Leak_1680,L2318,90,2387.9344307748333,161.03583638308183,2548.9702671579153
1681,15.201841,3.779786,L232,0.00074,Leak_1681,L232,40,2350.7836422444125,113.25031793869992,2464.0339601831124
1682,14.879958,3.449769,L232,0.00069,Leak_1682,L232,40,2354.0770441869927,112.92279319814762,2466.9998373851404
1683,42.44511,501.1512,L2320,0.03514,Leak_1683,L2320,90,897.2226220078445,198.32565260655304,1095.5482746143975
1684,41.160183,112.9896,L2320,0.00817,Leak_1684,L2320,90,1909.2466446250307,188.01097508034772,2097.2576197053786
1685,9.406054,0.8533171,L2322,0.00027,Leak_1685,L2322,110,2381.924411813674,201.55590255846292,2583.480314372137
1686,11.275018,0.26897684,L2324,7.1e-05,Leak_1686,L2324,250,2395.2335394316165,672.1031414232593,3067.336680854876
1687,7.897733,1.5125738,L2325,0.00057,Leak_1687,L2325,63,2362.0000462449593,131.22175621509098,2493.22180246005
1688,5.592683,0.54495114,L2326,0.00029,Leak_1688,L2326,32,2380.590907559098,105.13214811732729,2485.7230556764252
1689,10.8019705,1.5606691,L2327,0.00043,Leak_1689,L2327,32,2371.277257881271,106.91306000996573,2478.1903178912366
1690,7.0397034,0.35480115,L2329,0.00015,Leak_1690,L2329,32,2389.941138395891,102.15158044327326,2492.0927188391643
1691,24.3803,7.5364366,L233,0.00092,Leak_1691,L233,50,2338.9654994240423,121.26573274483314,2460.2312321688755
1692,24.126469,6.2419996,L233,0.00077,Leak_1692,L233,50,2348.8098131092256,120.3814538959732,2469.191267005199
1693,6.6543593,0.44717297,L2330,0.0002,Leak_1693,L2330,50,2386.597561851835,113.68378315039594,2500.281345002231
1694,21.103704,2.4108872,L2331,0.00034,Leak_1694,L2331,250,2377.2604121792624,720.2899664832734,3097.550378662536
1695,21.360277,2.511969,L2331,0.00035,Leak_1695,L2331,250,2376.594872443763,721.1817802617735,3097.7766527055364
1696,21.429745,2.664147,L2332,0.00037,Leak_1696,L2332,200,2375.2643518957193,487.16595030695834,2862.4303022026775
1697,21.737614,2.556343,L2332,0.00035,Leak_1697,L2332,200,2376.594872443763,486.01380843728214,2862.608680881045
1698,16.370811,1.3201425,L2333,0.00024,Leak_1698,L2333,90,2383.926068897875,163.06983901506493,2546.9959079129403
1699,17.930069,0.066269554,L2334,1.1e-05,Leak_1699,L2334,90,2399.2609138251137,141.27387291437591,2540.5347867394894
1700,19.011984,2.42745,L2335,0.00038,Leak_1700,L2335,90,2374.5993709788613,166.31887695292167,2540.918247931783
1701,15.392522,0.18101598,L2337,3.5e-05,Leak_1701,L2337,90,2397.6491521036155,149.4574277620225,2547.106579865638
1702,15.263677,0.1692437,L2337,3.3e-05,Leak_1702,L2337,90,2397.7834242157173,149.04140694121202,2546.8248311569296
1703,20.873013,186.34418,L2338,0.02657,Leak_1703,L2338,250,1140.5478730492425,854.383897714424,1994.9317707636665
1704,18.29266,0.24585328,L2339,4e-05,Leak_1704,L2339,63,2397.313504718186,116.65265130449905,2513.966156022685
1705,18.143528,1.0973208,L2340,0.00018,Leak_1705,L2340,63,2387.9344307748333,124.90070039468893,2512.8351311695224
1706,17.888123,0.78135324,L2341,0.00013,Leak_1706,L2341,63,2391.279880246125,123.1161513152432,2514.396031561368
1707,17.819498,1.0777235,L2342,0.00018,Leak_1707,L2342,63,2387.9344307748333,124.90070039468893,2512.8351311695224
1708,13.981335,0.42749324,L2343,9.1e-05,Leak_1708,L2343,110,2393.8925841520568,192.1000086742683,2585.992592826325
1709,16.284065,0.4486586,L2344,8.2e-05,Leak_1709,L2344,110,2394.4959211005253,191.19455332472202,2585.6904744252474
1710,15.766393,0.41850325,L2345,7.9e-05,Leak_1710,L2345,110,2394.697067205916,190.87049436763465,2585.567561573551
1711,18.009636,0.1331272,L2346,2.2e-05,Leak_1711,L2346,110,2398.5220552537166,179.75530207006057,2578.2773573237773
1712,25.73793,3.3726985,L2350,0.00039,Leak_1712,L2350,110,2373.934576230595,204.75311343267052,2578.6876896632657
1713,23.423405,2.5184848,L2351,0.00032,Leak_1713,L2351,110,2378.592050834106,203.0331025659645,2581.6251534000703
1714,23.234865,0.9368299,L2352,0.00012,Leak_1714,L2352,110,2391.9495323595147,194.50520854587344,2586.454740905388
1715,22.061134,0.81537944,L2353,0.00011,Leak_1715,L2353,110,2392.619372001749,193.74868155686767,2586.368053558617
1716,21.124935,0.46136877,L2354,6.5e-05,Leak_1716,L2354,110,2395.6359724696695,189.17452539998996,2584.8104978696592
1717,20.10127,0.4390117,L2355,6.5e-05,Leak_1717,L2355,110,2395.6359724696695,189.17452539998996,2584.8104978696592
1718,10.595828,0.78324354,L2358,0.00022,Leak_1718,L2358,50,2385.261441365851,114.15731546860604,2499.4187568344573
1719,11.055708,0.8915323,L2358,0.00024,Leak_1719,L2358,50,2383.926068897875,114.58961660518077,2498.515685503056
1720,18.615448,2.8146548,L236,0.00045,Leak_1720,L236,60,2369.9497143637354,126.76757816971224,2496.7172925334476
1721,18.693699,2.826487,L236,0.00045,Leak_1721,L236,60,2369.9497143637354,126.76757816971224,2496.7172925334476
1722,30.632158,2.4701772,L2360,0.00024,Leak_1722,L2360,63,2383.926068897875,126.47828932796826,2510.4043582258437
1723,31.047764,2.5036912,L2360,0.00024,Leak_1723,L2360,63,2383.926068897875,126.47828932796826,2510.4043582258437
1724,23.886978,2.0065057,L2362,0.00025,Leak_1724,L2362,63,2383.258663039764,126.70214869550095,2509.960811735265
1725,26.967009,6.1614237,L2363,0.00068,Leak_1725,L2363,63,2354.7362780477984,132.18940678985035,2486.9256848376485
1726,28.20101,6.6328783,L2363,0.0007,Leak_1726,L2363,63,2353.417994885828,132.34836844145602,2485.766363327284
1727,21.36931,7.108289,L2364,0.00099,Leak_1727,L2364,250,2334.3856167963195,753.1707971852904,3087.5564139816097
1728,27.533682,60.411118,L2365,0.00653,Leak_1728,L2365,140,1998.9633823248237,312.390831585184,2311.3542139100077
1729,30.487122,68.22284,L2365,0.00666,Leak_1729,L2365,140,1991.7003822925385,312.62437697176586,2304.3247592643042
1730,30.879025,189.03894,L2365,0.01822,Leak_1730,L2365,140,1440.958817293415,324.54775960553684,1765.5065768989518
1731,17.208637,290.83972,L2366,0.0503,Leak_1731,L2366,63,586.8821401838885,155.7898287905027,742.6719689743912
1732,17.165241,1.7879317,L2366,0.00031,Leak_1732,L2366,63,2379.258149857851,127.88177497187597,2507.139924829727
1733,17.370228,0.5661305,L2367,9.7e-05,Leak_1733,L2367,63,2393.4904439786396,121.51036801140644,2515.0008119900463
1734,17.8402,0.545482,L2367,9.1e-05,Leak_1734,L2367,63,2393.8925841520568,121.16021975669922,2515.052803908756
1735,15.987806,1.7190086,L2368,0.00032,Leak_1735,L2368,63,2378.592050834106,128.0558782612476,2506.6479290953534
